Platform,SuperCategory,SubCategory,variantid,ProductName,SellerName,Color,App_Image,App_Deeplink,Avg_Price,Price_Range,VariantSize,Datetime of FirstLiveDate,rank,Aging
Distribution,Apparels,caps & hats,2601161,Bee seven 475,BATRA HOSIERY,"Multicolor-12,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/l$wkg9tvi/files/ye4xnxbeb,https://bijnis.app.link/YX8BTyg4mLb,66.00,63 - 69,"1YR,2YR,3M,6M,New Born","19 Jul, 2024 21:00:41",1,4
Distribution,Apparels,caps & hats,2601162,Bee seven 476,BATRA HOSIERY,"Multicolor-12,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/kfabr$tjn/files/o4@$wlqii,https://bijnis.app.link/PP7w2xg4mLb,67.29,64 - 71,Free Size,"19 Jul, 2024 21:00:41",1,4
Distribution,Apparels,dresses & gowns,2582573,Senorita 759,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/zgblhpfcy/files/ydexnioky,https://bijnis.app.link/XGpVKhFzHKb,178.25,169 - 187," 22, 24,20","24 Jun, 2024 18:03:03",1,29
Distribution,Apparels,dresses & gowns,2588236,LITTLEMAMA 125,VOAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/jtbn76ngg/files/zmk$okqkf,https://bijnis.app.link/844sjEFzHKb,174.69,166 - 183,20,"24 Jun, 2024 12:05:36",1,29
Distribution,Apparels,dresses & gowns,2589639,Lavish Club 265,LAVISH CREATION,Dark green,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-928deee7-4e27-413f-a177-4fb2a96f9428.jpeg,https://bijnis.app.link/14jMgXtTKKb,284.68,270 - 299," 9Y-10Y,8Y-9Y","26 Jun, 2024 15:00:55",1,27
Distribution,Apparels,dresses & gowns,2589657,Lavish Club 266,LAVISH CREATION,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-13e0a8cc-8209-4ea7-8d05-556876d13c1b.jpeg,https://bijnis.app.link/PIvKjNnyMKb,226.45,215 - 238," 5Y-6Y, 7Y-8Y,6YR","27 Jun, 2024 12:01:02",1,26
Distribution,Apparels,dresses & gowns,2589658,Lavish Club 267,LAVISH CREATION,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2695751a-837c-4c5f-bb7d-ffa1d5c92262.jpeg,https://bijnis.app.link/ll3qYVtTKKb,252.33,240 - 265," 9Y-10Y,8Y-9Y","26 Jun, 2024 18:00:53",1,27
Distribution,Apparels,dresses & gowns,2591138,LITTLEMAMA 126,VOAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/1hcbemmeh/files/g7xqdu8tl,https://bijnis.app.link/3hncqHZbTKb,129.40,123 - 136," 18,16","01 Jul, 2024 12:02:44",1,22
Distribution,Apparels,dresses & gowns,2591532,LITTLEMAMA 127,VOAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/gv3wlphyz/files/vuattiuxq,https://bijnis.app.link/TBaTuIZbTKb,142.34,135 - 149," 22, 24,20","01 Jul, 2024 12:02:44",1,22
Distribution,Apparels,dresses & gowns,2591535,United Girls Wear 035,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ioifu8n3y/files/oyeowzxka,https://bijnis.app.link/K5fLfFbSPKb,168.22,160 - 177," 22, 24, 26, 28, 30,20","29 Jun, 2024 21:02:45",1,24
Distribution,Apparels,dresses & gowns,2591536,United Girls Wear 036,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/$sojb5xrc/files/luugznugg,https://bijnis.app.link/SyqkSDbSPKb,168.22,160 - 177," 22, 24, 26, 28, 30,20","29 Jun, 2024 21:02:45",1,24
Distribution,Apparels,dresses & gowns,2592977,SG fashion  2486,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/a8@0t6bov/files/ryysx23we,https://bijnis.app.link/apTrYaEqgLb,196.69,187 - 207,20,"15 Jul, 2024 21:00:13",1,8
Distribution,Apparels,dresses & gowns,2592979,SG fashion  2487,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/lcw11y7xh/files/@oe1bpd7j,https://bijnis.app.link/c60taaEqgLb,196.69,187 - 207,20,"15 Jul, 2024 21:00:13",1,8
Distribution,Apparels,dresses & gowns,2594503,Epochlite 589,Epochlite,Dusty Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-c781616d-97d1-483a-b00a-9274faf79f69.jpeg,https://bijnis.app.link/BkegbdEqgLb,,," 20, 24, 26, 30, 32, 36, 38,18,22,28,34","15 Jul, 2024 21:00:17",1,8
Distribution,Apparels,dresses & gowns,2594505,Epochlite 590,Epochlite,Dusty Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-6f898e91-3d0a-42ff-8078-dd1e78a09562.jpeg,https://bijnis.app.link/HPOyzlEqgLb,,," 20, 24, 26, 30, 32, 36, 38,18,22,28,34","15 Jul, 2024 21:00:17",1,8
Distribution,Apparels,dresses & gowns,2594511,Epochlite 591,Epochlite,Dusty Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7467b4b9-5281-450e-b1ae-32242ec62ffc.jpeg,https://bijnis.app.link/xXvcOmEqgLb,,," 20, 24, 26, 30, 32, 36, 38,18,22,28,34","15 Jul, 2024 21:00:17",1,8
Distribution,Apparels,dresses & gowns,2594725,United Girls Wear 037,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/$u0rf9sci/files/edyzgdvbp,https://bijnis.app.link/WMVQnpwu1Kb,181.16,172 - 190," 22, 24, 26, 28, 30,20","06 Jul, 2024 12:03:18",1,17
Distribution,Apparels,dresses & gowns,2594732,United Girls Wear 038,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/my9joq8sb/files/kr45edjkf,https://bijnis.app.link/6TCZopwu1Kb,181.16,172 - 190," 22, 24, 26, 28, 30,20","06 Jul, 2024 12:03:18",1,17
Distribution,Apparels,dresses & gowns,2594778,ahhaaaa 312,Muskan fashion,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3f69bd32-daf4-46bb-af76-75a39b6ca223.jpeg,https://bijnis.app.link/98uHLpwu1Kb,413.00,392 - 434," 4Y-5Y, 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,3Y-4Y","06 Jul, 2024 15:07:26",1,17
Distribution,Apparels,dresses & gowns,2594779,ahhaaaa 312,Muskan fashion,Red,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-525bb15b-b4b7-4a97-9396-e15f179a573a.jpeg,https://bijnis.app.link/Ynr0guwu1Kb,413.00,392 - 434," 4Y-5Y, 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,3Y-4Y","06 Jul, 2024 15:07:26",1,17
Distribution,Apparels,dresses & gowns,2594780,ahhaaaa 312,Muskan fashion,Orange,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-59b6ec5a-9276-4303-8b12-5794162b5726.jpeg,https://bijnis.app.link/EHoxRqwu1Kb,413.00,392 - 434," 4Y-5Y, 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,3Y-4Y","06 Jul, 2024 15:07:26",1,17
Distribution,Apparels,dresses & gowns,2594781,ahhaaaa 312,Muskan fashion,Yellow,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-78e99737-27be-49c4-b930-65372971c795.jpeg,https://bijnis.app.link/lKbeotwu1Kb,413.00,392 - 434," 4Y-5Y, 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,3Y-4Y","06 Jul, 2024 15:07:26",1,17
Distribution,Apparels,dresses & gowns,2594782,ahhaaaa 312,Muskan fashion,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-38b247bc-34d4-4c86-a842-25f6a113daa8.jpeg,https://bijnis.app.link/NLCunswu1Kb,413.00,392 - 434," 4Y-5Y, 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,3Y-4Y","06 Jul, 2024 15:07:26",1,17
Distribution,Apparels,dresses & gowns,2594863,ahhaaaa 313,Muskan fashion,Yellow,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-c3413fd5-bbf7-44e0-a2ef-2ee91b63965e.jpeg,https://bijnis.app.link/KPIQelkO4Kb,421.85,401 - 443," 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,4Y-5Y","08 Jul, 2024 15:07:30",2,15
Distribution,Apparels,dresses & gowns,2594864,ahhaaaa 313,Muskan fashion,Orange,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-66743e10-efa1-42fb-9fcf-0cb86d26f7bd.jpeg,https://bijnis.app.link/Y2J21pkO4Kb,421.85,401 - 443," 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,4Y-5Y","08 Jul, 2024 15:07:30",1,15
Distribution,Apparels,dresses & gowns,2594865,ahhaaaa 313,Muskan fashion,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8125ab5f-15a0-4775-b470-aae334bb4148.jpeg,https://bijnis.app.link/zpfhBlkO4Kb,421.85,401 - 443," 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,4Y-5Y","08 Jul, 2024 15:07:30",1,15
Distribution,Apparels,dresses & gowns,2594866,ahhaaaa 313,Muskan fashion,Red,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-befe9d47-6147-450e-bcd2-6974892b3eaa.jpeg,https://bijnis.app.link/SqRpInkO4Kb,421.85,401 - 443," 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,4Y-5Y","08 Jul, 2024 15:07:30",1,15
Distribution,Apparels,dresses & gowns,2594867,ahhaaaa 313,Muskan fashion,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8c92c692-05ec-43c6-b169-bfc838833ce0.jpeg,https://bijnis.app.link/wcpGZlkO4Kb,421.85,401 - 443," 5Y-6Y, 6Y-7Y, 7Y-8Y, 8Y-9Y,4Y-5Y","08 Jul, 2024 15:07:30",2,15
Distribution,Apparels,dresses & gowns,2595212,Senorita 763,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/5viiqqse0/files/sjfzkhnx2,https://bijnis.app.link/eUPET4777Kb,245.87,234 - 258," 22, 24, 26, 28, 30,20","10 Jul, 2024 21:02:06",1,13
Distribution,Apparels,dresses & gowns,2595220,LITTLEMAMA 128,VOAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/grmt4ov@b/files/fj8w6eurx,https://bijnis.app.link/tcKEy4777Kb,116.46,111 - 122," 18,16","10 Jul, 2024 12:07:19",1,13
Distribution,Apparels,dresses & gowns,2595369,ahhaaaa 314,Muskan fashion,Golden,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3bb3a9a1-834f-4238-9509-0c8ced30e5c0.jpeg,https://bijnis.app.link/uQBldHkO4Kb,322.21,306 - 338," 6Y-7Y, 8Y-9Y,7Y-8Y,8Y-9Y","08 Jul, 2024 15:07:30",1,15
Distribution,Apparels,dresses & gowns,2595370,ahhaaaa 314,Muskan fashion,Red,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b9bd4009-8b5a-454a-8b04-6d9137a08e43.jpeg,https://bijnis.app.link/opNACAkO4Kb,322.21,306 - 338," 6Y-7Y, 8Y-9Y,7Y-8Y,8Y-9Y","08 Jul, 2024 15:07:30",1,15
Distribution,Apparels,dresses & gowns,2596361,Senorita 764,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/4jikrzgyj/files/cxxlpkkz4,https://bijnis.app.link/dHZTcm877Kb,253.63,241 - 266," 34,32","10 Jul, 2024 21:02:06",1,13
Distribution,Apparels,dresses & gowns,2596570,Senorita 765,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/beyisiwb4/files/xtikzaxcw,https://bijnis.app.link/6I41xs877Kb,207.05,197 - 217," 28, 30,26","10 Jul, 2024 21:02:06",1,13
Distribution,Apparels,dresses & gowns,2596615,Senorita 766,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/mnxzba6uj/files/qloxg$dr7,https://bijnis.app.link/5yspyw877Kb,239.40,227 - 251," 34, 36, 38,32","10 Jul, 2024 21:02:06",1,13
Distribution,Apparels,dresses & gowns,2596674,Senorita 767,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/hvlbjxevk/files/bcp8bircq,https://bijnis.app.link/cf9Hhy877Kb,174.69,166 - 183," 22, 24, 26, 28, 30,20","10 Jul, 2024 21:02:06",1,13
Distribution,Apparels,dresses & gowns,2597038,Senorita 769,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/apfcigakm/files/hhlqtktkn,https://bijnis.app.link/5pp95u877Kb,227.75,216 - 239," 28, 30,26","10 Jul, 2024 21:02:06",1,13
Distribution,Apparels,dresses & gowns,2597046,Senorita 771,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/yjbbrmmk0/files/l$eblo76j,https://bijnis.app.link/50F2ow877Kb,226.46,215 - 238," 22, 24, 26, 28, 30,20","10 Jul, 2024 21:02:06",1,13
Distribution,Apparels,dresses & gowns,2597051,Crunchy 2182,Mehta Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-dc2dc699-3547-4a7b-984a-d499746718b5.jpeg,https://bijnis.app.link/jMpGFiy5hLb,543.49,516 - 571," 24, 26, 28, 30, 32,22","16 Jul, 2024 18:00:30",1,7
Distribution,Apparels,dresses & gowns,2597052,Crunchy 2183,Mehta Enterprises,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d5983167-963a-4512-afd3-6918452fb01f.jpeg,https://bijnis.app.link/RgVAWjy5hLb,543.49,516 - 571," 24, 26, 28, 30, 32,22","16 Jul, 2024 18:00:30",1,7
Distribution,Apparels,dresses & gowns,2597081,Crunchy 2193,Mehta Enterprises,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-dab7aeca-d818-4529-a6dd-e4cca24de999.jpeg,https://bijnis.app.link/VnIylky5hLb,190.22,181 - 200," 18, 20, 24, 26, 30, 32,16,22,28","16 Jul, 2024 18:00:30",1,7
Distribution,Apparels,dresses & gowns,2597111,LITTLEMAMA 129,VOAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/@lvcpegru/files/i3k5qco$v,https://bijnis.app.link/7OmEkm2M9Kb,194.10,184 - 204," 22,20","11 Jul, 2024 12:02:10",1,12
Distribution,Apparels,dresses & gowns,2598333,Senorita 773,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/8vcktw4im/files/08uh8ghrt,https://bijnis.app.link/e1Vx4lWrbLb,187.63,178 - 197," 28, 30,26","12 Jul, 2024 18:01:47",1,11
Distribution,Apparels,dresses & gowns,2598338,Senorita 776,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/gbstcar2f/files/wso4p6rdx,https://bijnis.app.link/LvOLzmWrbLb,174.69,166 - 183," 22, 24, 26, 28, 30,20","12 Jul, 2024 18:01:47",1,11
Distribution,Apparels,dresses & gowns,2598341,Senorita 778,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/fxbridoqf/files/vyrgwwonp,https://bijnis.app.link/t0ONTnWrbLb,213.52,203 - 224," 22, 24, 26, 28, 30,20","12 Jul, 2024 18:01:47",1,11
Distribution,Apparels,dresses & gowns,2598342,Senorita 779,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ipu0pmq2t/files/xy2bjlgyv,https://bijnis.app.link/zc5jknWrbLb,213.52,203 - 224," 22, 24, 26, 28, 30,20","12 Jul, 2024 18:01:47",1,11
Distribution,Apparels,dresses & gowns,2598343,Senorita 780,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/sk9he9hn1/files/v75djp5at,https://bijnis.app.link/H1GDenWrbLb,238.10,226 - 250," 22, 24, 26, 28, 30,20","12 Jul, 2024 18:01:47",1,11
Distribution,Apparels,dresses & gowns,2598346,Senorita 783,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/cormnykwr/files/s4aqtmlos,https://bijnis.app.link/Zph8FlWrbLb,239.40,227 - 251," 22, 24, 26, 28, 30,20","12 Jul, 2024 18:01:47",1,11
Distribution,Apparels,dresses & gowns,2598348,Senorita 785,SENORITA EXPORTS,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/nhutssut6/files/p@hg8gk9s,https://bijnis.app.link/oqRCVmWrbLb,213.52,203 - 224," 28, 30,26","12 Jul, 2024 18:01:47",1,11
Distribution,Apparels,dresses & gowns,2598552,BURBN 393,A & N LIFESTYLE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/sym7ew2nn/files/lvrlcw9nb,https://bijnis.app.link/0qCazrWrbLb,198.76,189 - 209," 4Y-5Y, 5Y-6Y, 6Y-7Y,3Y-4Y","12 Jul, 2024 18:01:10",1,11
Distribution,Apparels,dresses & gowns,2598862,SG fashion  2518,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/@hfbamn3l/files/6q3f4ohdc,https://bijnis.app.link/JrADLFEqgLb,287.27,273 - 302," 24, 26,22","15 Jul, 2024 21:00:13",1,8
Distribution,Apparels,dresses & gowns,2598873,SG fashion  2519,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/6nppiot25/files/9uqqbowsb,https://bijnis.app.link/QlPusGEqgLb,380.44,361 - 399," 24, 26, 28, 30, 32,22","15 Jul, 2024 21:00:13",1,8
Distribution,Apparels,dresses & gowns,2598915,Malabis Fashion 077,sameer enterprise,"Navy Blue, Maroon, ",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-1a713f77-e4b2-4d67-844b-0bb11cfe063d.jpeg,https://bijnis.app.link/9LGwg4JLeLb,1235.37,1174 - 1297," 38, 40,36","14 Jul, 2024 18:12:30",1,9
Distribution,Apparels,dresses & gowns,2599532,SG fashion  2521,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/4gri3hj6l/files/hdz8kfztw,https://bijnis.app.link/HcZwfKEqgLb,302.80,288 - 318," 24, 26,22","15 Jul, 2024 21:00:13",1,8
Distribution,Apparels,dresses & gowns,2599542,SG fashion  2522,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/7rgyvw$ax/files/t8k8y0erv,https://bijnis.app.link/qAASTMEqgLb,225.16,214 - 236," 20,18","15 Jul, 2024 21:00:13",1,8
Distribution,Apparels,dresses & gowns,2599555,SG fashion  2523,"SG fashion World ",Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ycgnlg@6z/files/rhp0yw7bh,https://bijnis.app.link/iqqyRKEqgLb,463.26,440 - 486," 24, 26, 28, 30, 32,22","15 Jul, 2024 21:00:13",1,8
Distribution,Apparels,dresses & gowns,2599921,Malabis Fashion 078,sameer enterprise,"Black, Blue, ",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-143de8c7-85b6-4d27-9613-cc5d5ae12eb4.jpeg,https://bijnis.app.link/cf4Eury5hLb,1276.78,1213 - 1341," 38, 40,36","16 Jul, 2024 15:02:58",1,7
Distribution,Apparels,dresses & gowns,2600341,Malabis Fashion 079,sameer enterprise,"Beige, Grey, ",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-df5637d7-c871-4cb7-9f24-0f9a7b5a2f95.jpeg,https://bijnis.app.link/Y3QONxy5hLb,1345.79,1279 - 1413," 38, 40,36","16 Jul, 2024 15:02:58",1,7
Distribution,Apparels,dresses & gowns,2600342,Malabis Fashion 080,sameer enterprise,"Blue, Magenta, ",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ab7e2341-a61e-4e68-ab78-e7562e18f39e.jpeg,https://bijnis.app.link/uaJFLwy5hLb,1207.76,1147 - 1268," 38, 40,36","16 Jul, 2024 15:02:58",1,7
Distribution,Apparels,dresses & gowns,2600695,United Girls Wear 039,UNITED GIRLS WEAR,Grey Melange,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/kamkky@6v/files/bxscj8efx,https://bijnis.app.link/HQ4VlGmplLb,128.11,122 - 135," 18,16","18 Jul, 2024 15:02:29",1,5
Distribution,Apparels,dresses & gowns,2600999,United Girls Wear 040,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/e@t0t2n3f/files/4ua2u0y6u,https://bijnis.app.link/jyHQfHmplLb,192.81,183 - 202," 22, 24, 26, 28, 30,20","18 Jul, 2024 15:02:29",1,5
Distribution,Apparels,dresses & gowns,2601004,United Girls Wear 041,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/real9hupx/files/iasb1jns9,https://bijnis.app.link/m5fzYImplLb,192.81,183 - 202," 22, 24, 26, 28, 30,20","18 Jul, 2024 15:02:29",1,5
Distribution,Apparels,dresses & gowns,2602599,United Girls Wear 042,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/m0zglm1rz/files/h1gu9iuuo,https://bijnis.app.link/523VcJaJoLb,97.05,92 - 102," 18,14,16","20 Jul, 2024 18:05:33",1,3
Distribution,Apparels,dresses & gowns,2602714,United Girls Wear 043,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/$qgaktnpm/files/qzbxcorai,https://bijnis.app.link/MS3aMLaJoLb,115.17,109 - 121," 18,14,16","20 Jul, 2024 18:05:33",1,3
Distribution,Apparels,dresses & gowns,2603242,LITTLEMAMA 133,VOAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ko5jiixm0/files/tz@qr3yh$,https://bijnis.app.link/iw1OXRY2rLb,181.16,172 - 190,,"22 Jul, 2024 12:03:20",1,1
Distribution,Apparels,dresses & gowns,2603265,Young Collection 1101,Young Collection,"Multicolor-4,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/s1alkq9pw/files/1eufj9ulh,https://bijnis.app.link/plNWGSY2rLb,258.80,246 - 272,,"22 Jul, 2024 15:09:03",1,1
Distribution,Apparels,dresses & gowns,2603266,Young Collection 1102,Young Collection,"Multicolor-4,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/0ojbl$r5$/files/kkvloppl7,,258.80,246 - 272,,"22 Jul, 2024 15:09:03",1,1
Distribution,Apparels,dresses & gowns,2603267,Young Collection 1103,Young Collection,"Multicolor-4,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/exm3i1nkh/files/vxfvs1z4m,https://bijnis.app.link/8GIGlwZ2rLb,271.74,258 - 285,,"22 Jul, 2024 15:09:03",1,1
Distribution,Apparels,dresses & gowns,2603268,Young Collection 1104,Young Collection,"Multicolor-4,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/t1x5ysxsd/files/xub7ajfr@,https://bijnis.app.link/Q33kYPY2rLb,310.57,295 - 326,,"22 Jul, 2024 15:09:03",1,1
Distribution,Apparels,dresses & gowns,2603271,Young Collection 1105,Young Collection,"Multicolor-4,",https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/egnazxegy/files/en0vcorjh,https://bijnis.app.link/noX3APY2rLb,323.51,307 - 340,,"22 Jul, 2024 15:09:03",1,1
Distribution,Apparels,dresses & gowns,2603352,United Girls Wear 044,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/5czfyxqv@/files/6mhffalgj,https://bijnis.app.link/AfbQKVY2rLb,122.93,117 - 129,,"22 Jul, 2024 12:06:12",1,1
Distribution,Apparels,dresses & gowns,2603353,United Girls Wear 045,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/qj$bt18hp/files/zlsww5kjr,,116.46,111 - 122,,"22 Jul, 2024 12:06:12",1,1
Distribution,Apparels,dresses & gowns,2603354,United Girls Wear 046,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/wfensknu9/files/pmgcda2ap,,116.46,111 - 122,,"22 Jul, 2024 12:06:12",1,1
Distribution,Apparels,dresses & gowns,2603356,United Girls Wear 047,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/5pzabf9in/files/rr7bzxvc1,https://bijnis.app.link/WoHllXY2rLb,97.05,92 - 102,,"22 Jul, 2024 12:06:12",1,1
Distribution,Apparels,dresses & gowns,2603357,United Girls Wear 048,UNITED GIRLS WEAR,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/xilqr04uc/files/9i4kc70mz,,97.05,92 - 102,,"22 Jul, 2024 12:06:12",1,1
Distribution,Apparels,dupatta,2595585,Vida 2464,Latitude Retail Private Limited,"Magenta-1, Yellow-1, Purple-1, Navy Blue-1, Sea Green-1",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e21f958c-0c77-4c40-83dd-b7f2d9f47e77.jpeg,https://bijnis.app.link/0tEjr6777Kb,78.46,75 - 82,Free Size,"10 Jul, 2024 12:01:07",1,13
Distribution,Apparels,dupatta,2595588,Vida 2465,Latitude Retail Private Limited,"Light Pink-1, Pista Green-1, Purple-1, Peach-1, Yellow-1",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-feb60549-96d8-4dcf-820b-ad4576f4d235.jpeg,https://bijnis.app.link/DLDoA6777Kb,93.00,88 - 98,Free Size,"10 Jul, 2024 12:01:07",1,13
Distribution,Apparels,dupatta,2599047,Vida 2478,Latitude Retail Private Limited,"Red-5,",https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-296204e3-ff1c-4bd9-a640-d6e2b1ed2cab.jpeg,https://bijnis.app.link/Xm5Tt6JLeLb,105.14,100 - 110,Free Size,"14 Jul, 2024 18:12:05",1,9
